orig_row_rec,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,include,Year,month,niclo_by_site,Date_ed,month_survey_order,Visit,Shname,Wbtype,wbtype_fin,Wbtype2_ed,no_collected,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_all_genera,pres_non_bulinids,Infsnails,Infsnails_no,niclo_order,niclo_visit,Date_appl_ed,sprayed_but_no_bul,sprayed_when_Bul_presy,sprayed_when_Bul_presn,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip
423,Kwamwanaisha,382689,Pemba,KANGAGANI,,2012,10,,20/10/2012,8,3,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
424,Kwamwanaisha,382689,Pemba,KANGAGANI,,2013,1,,27/01/2013,11,4,KANGAGANI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
425,Kwamwanaisha,382689,Pemba,KANGAGANI,,2013,3,,12/03/2013,13,5,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,314.8
426,Kwamwanaisha,382689,Pemba,KANGAGANI,,2013,8,,14/08/2013,15,6,KANGAGANI,"POND, RICE PADDY",zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,17.7
427,Kwamwanaisha,382689,Pemba,KANGAGANI,,2013,9,,21/09/2013,16,7,KANGAGANI,"POND, RICE PADDY",zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
428,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,2,,04/02/2014,20,8,KANGAGANI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
429,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,3,,09/03/2014,21,9,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.8
430,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,9,,06/09/2014,26,10,KANGAGANI,RICE PADDY,zlarge pond,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,73.6
431,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,11,,01/11/2014,28,11,KANGAGANI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
432,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,12,,27/12/2014,29,12,KANGAGANI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
1225,Kwamwanaisha,382689,Pemba,KANGAGANI,,2014,12,,30/12/2014,29,1,MBUZINI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
433,Kwamwanaisha,382689,Pemba,KANGAGANI,,2015,2,,16/02/2015,31,13,KANGAGANI,RICE PADDY,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
434,Kwamwanaisha,382689,Pemba,KANGAGANI,,2015,9,,01/09/2015,38,14,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
435,Kwamwanaisha,382689,Pemba,KANGAGANI,,2015,11,,04/11/2015,40,15,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,274.8
436,Kwamwanaisha,382689,Pemba,KANGAGANI,,2016,9,,05/09/2016,48,16,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
437,Kwamwanaisha,382689,Pemba,KANGAGANI,,2016,11,,01/11/2016,50,17,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
438,Kwamwanaisha,382689,Pemba,KANGAGANI,,2016,12,,26/12/2016,51,18,KANGAGANI,POND,zlarge pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
439,Kwamwanaisha,382689,Pemba,KANGAGANI,,2017,2,,05/02/2017,53,19,KANGAGANI,POND,zlarge pond,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
1212,Kwamwanamwari,382690,Pemba,MBUZINI,,2013,3,,09/03/2013,13,4,MBUZINI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,314.8
1218,Kwamwanamwari,382690,Pemba,MBUZINI,,2015,2,,24/02/2015,31,10,MBUZINI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
1220,Kwamwanamwari,382690,Pemba,MBUZINI,,2015,11,,11/11/2015,40,13,MBUZINI,POND,zlarge pond,permanent,0,0,0,0,0,1,0,0,1,0,0,0,,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,274.8
1221,Kwamwanamwari,382690,Pemba,MBUZINI,,2016,9,,18/09/2016,48,14,MBUZINI,STREAM,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
1222,Kwamwanamwari,382690,Pemba,MBUZINI,,2016,11,,07/11/2016,50,15,MBUZINI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
1614,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2011,11,,24/11/2011,1,1,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,399.2
1615,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2012,8,,09/08/2012,6,2,MSUKA MAGHARIBI,,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
1616,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2012,10,,01/10/2012,8,3,MSUKA MAGHARIBI,,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
1617,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2013,1,,07/01/2013,11,4,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
1618,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2013,2,,14/02/2013,12,5,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
1619,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2013,7,,15/07/2013,14,6,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
1620,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2013,9,,04/09/2013,16,7,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
1621,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2014,1,,08/01/2014,19,8,MSUKA MAGHARIBI,POND,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
1622,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2014,2,,15/02/2014,20,9,MSUKA MAGHARIBI,RICE PADDY,zlarge pond,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
1623,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2014,8,,17/08/2014,25,10,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
1624,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2014,10,,09/10/2014,27,11,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
1625,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2014,11,,22/11/2014,28,12,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
1839,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,no,2014,11,,22/11/2014,28,1,PIKI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
1626,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2015,1,,28/01/2015,30,13,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
1627,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2015,3,,15/03/2015,32,14,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
1628,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2015,8,,02/08/2015,37,15,MSUKA MAGHARIBI,RICE PADDY,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
1629,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2015,9,,28/09/2015,38,16,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
1630,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2015,12,,02/12/2015,41,17,MSUKA MAGHARIBI,RICE PADDY,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,162
1631,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2016,8,,10/08/2016,47,18,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
1632,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2016,9,,28/09/2016,48,19,MSUKA MAGHARIBI,RICE PADDY,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
1633,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2016,11,,28/11/2016,50,20,MSUKA MAGHARIBI,POND,zlarge pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
1634,Kwamwanazabadi,382691,Pemba,MSUKA MAGHARIBI,,2017,1,,11/01/2017,52,21,MSUKA MAGHARIBI,RICE PADDY,zlarge pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2522,Kwamwinyi,382692,Pemba,ZIWANI,,2011,12,,30/12/2011,2,1,ZIWANI,STREAM,stream,temporary,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103.1
2523,Kwamwinyi,382692,Pemba,ZIWANI,,2012,9,,11/09/2012,7,2,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,67.7
2524,Kwamwinyi,382692,Pemba,ZIWANI,,2012,10,,21/10/2012,8,3,ZIWANI,,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
2525,Kwamwinyi,382692,Pemba,ZIWANI,,2013,1,,22/01/2013,11,4,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
2526,Kwamwinyi,382692,Pemba,ZIWANI,,2013,3,,03/03/2013,13,5,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,314.8
2527,Kwamwinyi,382692,Pemba,ZIWANI,,2013,8,,08/08/2013,15,6,ZIWANI,STREAM,stream,temporary,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,17.7
2528,Kwamwinyi,382692,Pemba,ZIWANI,,2013,9,,17/09/2013,16,7,ZIWANI,"RICE PADDY, STREAM",stream,temporary,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
2529,Kwamwinyi,382692,Pemba,ZIWANI,,2014,1,,27/01/2014,19,8,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
2530,Kwamwinyi,382692,Pemba,ZIWANI,,2014,3,,22/03/2014,21,9,ZIWANI,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.8
2531,Kwamwinyi,382692,Pemba,ZIWANI,,2014,9,,03/09/2014,26,10,ZIWANI,RICE PADDY,stream,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,73.6
2532,Kwamwinyi,382692,Pemba,ZIWANI,,2014,10,,28/10/2014,27,11,ZIWANI,RICE PADDY,stream,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
2533,Kwamwinyi,382692,Pemba,ZIWANI,,2015,1,,04/01/2015,30,12,ZIWANI,RICE PADDY,stream,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
2534,Kwamwinyi,382692,Pemba,ZIWANI,,2015,2,,22/02/2015,31,13,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
2535,Kwamwinyi,382692,Pemba,ZIWANI,,2015,9,,08/09/2015,38,14,ZIWANI,RICE PADDY,stream,temporary,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
2536,Kwamwinyi,382692,Pemba,ZIWANI,,2015,11,,09/11/2015,40,15,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,274.8
2537,Kwamwinyi,382692,Pemba,ZIWANI,,2016,9,,04/09/2016,48,16,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
2538,Kwamwinyi,382692,Pemba,ZIWANI,,2016,11,,06/11/2016,50,17,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
2539,Kwamwinyi,382692,Pemba,ZIWANI,,2016,12,,25/12/2016,51,18,ZIWANI,RICE PADDY,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
2540,Kwamwinyi,382692,Pemba,ZIWANI,,2017,2,,07/02/2017,53,19,ZIWANI,STREAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
2673,Kwamzungu,498880,Unguja,BANDAMAJI,,2015,3,,12/03/2015,32,3,BANDAMAJI,DAM,pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
2674,Kwamzungu,498880,Unguja,BANDAMAJI,,2015,7,o,06/07/2015,36,4,BANDAMAJI,POND,pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,2,06/07/2015,1,,,1,1,1,0,0,0,2,,16,7,10:14:00,10:07,1,,date of niclosamide was blank- added from survey date,43.7
2675,Kwamzungu,498880,Unguja,BANDAMAJI,,2015,8,y,31/08/2015,37,5,BANDAMAJI,RIVER,pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
2676,Kwamzungu,498880,Unguja,BANDAMAJI,,2016,2,,11/02/2016,43,6,BANDAMAJI,DAM,pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.5
2662,Kwamzungu,498880,Unguja,BANDAMAJI,,2017,2,,06/02/2017,53,1,BANDAMAJI,POND,pond,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
1377,Kwandifu,498885,Pemba,MGOGONI,,2017,1,y,08/01/2017,52,7,MGOGONI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,47,7,08/01/2017,1,,,1,1,1,0,0,0,1,,,12,12 min,12:14,1,,,0
1842,Kwanguruwe,382693,Pemba,PIKI,,2012,10,y,10/10/2012,8,3,PIKI,,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,5,2,10/10/2012,1,,,1,1,1,0,0,0,1,,,,,,,,date of niclosamide was blank- added from survey date,8.7
1844,Kwanguruwe,382693,Pemba,PIKI,,2013,3,,02/03/2013,13,5,PIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,This site not sprayed because no bulinus found for two consecutive visit,,314.8
1845,Kwanguruwe,382693,Pemba,PIKI,,2013,8,o,04/08/2013,15,6,PIKI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,12,4,04/08/2013,1,,,1,1,1,0,0,0,1,,,13,13 min,10:27:00,1,Used 8 litre hudson sprayer,date of niclosamide was blank- added from survey date,17.7
1846,Kwanguruwe,382693,Pemba,PIKI,,2013,9,y,11/09/2013,16,7,PIKI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,5,11/09/2013,1,,,1,1,1,0,0,0,1,,,12,12 min,10:03,1,,date of niclosamide was blank- added from survey date,19.4
1847,Kwanguruwe,382693,Pemba,PIKI,,2014,1,o,19/01/2014,19,8,PIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,16,6,19/01/2014,1,,,1,1,1,0,0,0,1,,,12,12 min,12:42,,,mismatch survey and orig niclosamide date format- no match to other records in survey data so likely original wrong,0.3
1848,Kwanguruwe,382693,Pemba,PIKI,,2014,3,y,04/03/2014,21,9,PIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,7,04/03/2014,1,,,1,1,1,0,0,0,1,,,13,13 min,10:53,1,,mismatch survey and orig niclosamide date format-no survey data from orig niclo date tho,232.8
1850,Kwanguruwe,382693,Pemba,PIKI,,2014,10,y,20/10/2014,27,11,PIKI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,9,20/10/2014,1,,,1,1,1,0,0,0,1,,,12,12 min,10:55,1,,,54.6
1851,Kwanguruwe,382693,Pemba,PIKI,,2014,12,y,15/12/2014,29,12,PIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10,15/12/2014,1,,,1,1,1,0,0,0,2,,,16,16 min,10:17,2,,,276
1852,Kwanguruwe,382693,Pemba,PIKI,,2015,2,y,08/02/2015,31,13,PIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,11,08/02/2015,1,,,1,1,1,0,0,0,1,,,12,12 min,12:17,1,,,11
1853,Kwanguruwe,382693,Pemba,PIKI,,2015,8,o,24/08/2015,37,14,PIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,32,12,24/08/2015,1,,,1,1,1,0,0,0,1,,,13,13 min,10:28,1,,,57.8
1854,Kwanguruwe,382693,Pemba,PIKI,,2015,10,y,19/10/2015,39,15,PIKI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,34,13,19/10/2015,1,,,1,1,1,0,0,0,1,,,12,12 min,09:44,1,,,22.6
1855,Kwanguruwe,382693,Pemba,PIKI,,2016,8,o,23/08/2016,47,16,PIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,42,14,23/08/2016,1,,,1,1,1,0,0,0,1,,,12,12 min,10:47,1,,,128.5
1856,Kwanguruwe,382693,Pemba,PIKI,,2016,10,y,24/10/2016,49,17,PIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44,15,24/10/2016,1,,,1,1,1,0,0,0,2,,,12,12 min,10:40,2,,,20
1857,Kwanguruwe,382693,Pemba,PIKI,,2016,12,y,17/12/2016,51,18,PIKI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46,16,17/12/2016,1,,,1,1,1,0,0,0,1,,,12,12 min,12:06,1,,,182
1858,Kwanguruwe,382693,Pemba,PIKI,,2017,1,y,25/01/2017,52,19,PIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,47,17,25/01/2017,1,,,1,1,1,0,0,0,1,,,12,12 min,10:31,1,,,0
733,Kwazimwi,382694,Pemba,KINOWE,,2011,12,,28/12/2011,2,1,KINOWE,STREAM,pond,permanent,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103.1
734,Kwazimwi,382694,Pemba,KINOWE,,2012,8,,03/08/2012,6,2,KINOWE,STREAM,pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
735,Kwazimwi,382694,Pemba,KINOWE,,2012,9,,30/09/2012,7,3,KINOWE,STREAM,pond,permanent,,0,0,0,0,0,0,0,0,0,1,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,67.7
736,Kwazimwi,382694,Pemba,KINOWE,,2013,1,,08/01/2013,11,4,KINOWE,STREAM,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
737,Kwazimwi,382694,Pemba,KINOWE,,2013,2,,18/02/2013,12,5,KINOWE,RICE PADDY,pond,permanent,,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
738,Kwazimwi,382694,Pemba,KINOWE,,2013,7,,21/07/2013,14,6,KINOWE,"RICE PADDY, STREAM",pond,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
739,Kwazimwi,382694,Pemba,KINOWE,,2013,9,,05/09/2013,16,7,KINOWE,"RICE PADDY, STREAM",pond,permanent,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
741,Kwazimwi,382694,Pemba,KINOWE,,2014,2,,16/02/2014,20,9,KINOWE,RICE PADDY,pond,permanent,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
742,Kwazimwi,382694,Pemba,KINOWE,,2014,8,,19/08/2014,25,10,KINOWE,RICE PADDY,pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
743,Kwazimwi,382694,Pemba,KINOWE,,2014,10,,11/10/2014,27,11,KINOWE,STREAM,pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
744,Kwazimwi,382694,Pemba,KINOWE,,2014,11,,23/11/2014,28,12,KINOWE,STREAM,pond,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
745,Kwazimwi,382694,Pemba,KINOWE,,2015,2,,01/02/2015,31,13,KINOWE,RICE PADDY,pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
746,Kwazimwi,382694,Pemba,KINOWE,,2015,3,,16/03/2015,32,14,KINOWE,STREAM,pond,permanent,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
747,Kwazimwi,382694,Pemba,KINOWE,,2015,8,,03/08/2015,37,15,KINOWE,RICE PADDY,pond,permanent,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
748,Kwazimwi,382694,Pemba,KINOWE,,2015,9,,29/09/2015,38,16,KINOWE,RICE PADDY,pond,permanent,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
