orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Island,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,a.2012,y.1.2012,y.9.2012,a.2013,y.9.2013,a.2014,y.9.2014,a.2015,y.9.2015,a.2016,y.9.2016,a.2017,y.1.2017,y.9.2017,y.1.2018,y.9.2018,y.9.2019,a.2019,monthly_precip
1712,,Bagoni_19.12.2016,Bagoni,382626,PIKI,,,2016,12,12_2016,19.12.2016,19/12/2016,51,17,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12633,39.7733,-5.12633,39.7733,S 05 07. 580,039 46. 398,S 05.07.580,E 039.46.398,,,,PIKI UWANJA WA MPIRA,9:48 AM,9:55 AM,09:48:00,09:55:00,00:07:00,00:07:00,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,53,,240.0,30.4,5.9,481.0,,,<0.5m/s,1,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,1,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,182
1700,,Bagoni_01.08.2013,Bagoni,382626,PIKI,,,2013,8,8_2013,01.08.2013,01/08/2013,15,5,Pemba,PIKI,BAGONI,BAGONI,"RICE PADDY, STREAM",,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12632,39.77327,-5.12632,39.77327,S 05 07. 579,039 46. 396,S05.07.579,E039.46.396,,,,PIKI UWANJA WA MPIRA,11:00:00,11:07:30,11:00:00,11:07:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,,1,,,,,,,,4,MSANIF OTHMAN MASOUD,MARYAM KHALFAN,,68,,261.0,27.7,7.4,539.0,0.3,,<0.5m/s,1,0.5-1,2,Normal,3,High,Rainy,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,1,,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,17.7
1709,,Bagoni_21.10.2015,Bagoni,382626,PIKI,,,2015,10,10_2015,21.10.2015,21/10/2015,39,14,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,temporary,,permanent,permanent,1,,-5.1263,39.77325,-5.1263,39.77325,S 05 07. 578,039 46. 395,S 05.07.578,E 039.46.395,,,,PIKI UWANJA WA MPIRA,11:20 AM,11:27:30 AM,11:20:00,11:27:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Thiara,,,,,,,4,,,,63,,167.0,,11.0,347.0,0.2,,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,1,1,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,22.6
1713,,Bagoni_31.01.2017,Bagoni,382626,PIKI,,,2017,1,1_2017,31.01.2017,31/01/2017,52,18,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.1263,39.7728,-5.1263,39.7728,S 05 07. 578,039 46. 368,S 05.07.578,E 039.46.368,,,,PIKI UWANJA WA MPIRA,9:58 AM,10:05:30 AM,09:58:00,10:05:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,4,,,,51,,99.0,29.1,6.6,199.0,,,0.5-1m/s,2,,,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,0
1711,,Bagoni_26.10.2016,Bagoni,382626,PIKI,,,2016,10,10_2016,26.10.2016,26/10/2016,49,16,Pemba,PIKI,BAGONI,BAGONI,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.12628,39.77333,-5.12628,39.77333,S 05 07. 577,039 46. 400,S 05.07.577,E 039.46.400,,,,PIKI UWANJA WA MPIRA,9:51 AM,9:58:30 AM,09:51:00,09:58:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Thiara,,,,,,,4,,,,63,,95.0,29.0,7.5,190.0,,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,1,0,1,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,20
1702,,Bagoni_21.01.2014,Bagoni,382626,PIKI,,,2014,1,1_2014,21.01.2014,21/01/2014,19,7,Pemba,PIKI,BAGONI,BAGONI,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.12628,39.77332,-5.12628,39.77332,S 05 07. 577,039 46. 399,S 05.07.577,E 039.46.399,,,,PIKI UWANJA WA MPIRA,11:25 AM,11:32:30 AM,11:25:00,11:32:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Thiara,,,,,,,4,,,,78,,89.0,29.4,9.2,182.0,0.1,,<0.5m/s,1,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,0.3
1701,,Bagoni_11.09.2013,Bagoni,382626,PIKI,,,2013,9,9_2013,11.09.2013,11/09/2013,16,6,Pemba,PIKI,BAGONI,BAGONI,"RICE PADDY, STREAM",,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12628,39.7733,-5.12628,39.7733,S 05 07. 577,039 46. 398,S 05 07. 577,E 039 46.398,,,,PIKI UWANJA WA MPIRA,14:08:00,14:15:30,14:08:00,14:15:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,MARYAM KHALFAN ALY,OMAR SAID ABEID,,56,,180.7,28.6,8.5,527.0,0.2,,<0.5m/s,1,0.5-1,2,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,0,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,19.4
1703,,Bagoni_08.03.2014,Bagoni,382626,PIKI,,,2014,3,3_2014,08.03.2014,08/03/2014,21,8,Pemba,PIKI,BAGONI,BAGONI,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.12628,39.7732,-5.12628,39.7732,S 05 07. 577,039 46. 392,S 05.07.577,E 039.46.392,,,,PIKI UWANJA WA MPIRA,9:20 AM,9:27:30 AM,09:20:00,09:27:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,58,,269.0,31.7,10.4,5.6,0.3,,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,232.8
1699,,Bagoni_04.03.2013,Bagoni,382626,PIKI,,,2013,3,3_2013,04.03.2013,04/03/2013,13,4,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12627,39.77627,-5.12627,39.77627,S 05 07. 576,039 46. 576,S 05.07.576,E 039.46.576,,,,PIKI UWANJA WA MPIRA,11:46:00,11:53:30,11:46:00,11:53:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,77,,219.0,34.3,8.6,453.0,0.2,,<0.5m/s,1,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,314.8
1710,,Bagoni_29.08.2016,Bagoni,382626,PIKI,,,2016,8,8_2016,29.08.2016,29/08/2016,47,15,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12627,39.77332,-5.12627,39.77332,S 05 07. 576,039 46. 399,S 05.07.576,E 039.46.399,,,,PIKI UWANJA WA MPIRA,10:01 AM,10:08:30 AM,10:01:00,10:08:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,65,,104.0,28.7,7.0,209.0,,,<0.5m/s,1,<0.5,1,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,128.5
1706,,Bagoni_15.12.2014,Bagoni,382626,PIKI,,,2014,12,12_2014,15.12.2014,15/12/2014,29,11,Pemba,PIKI,BAGONI,BAGONI,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.12627,39.7733,-5.12627,39.7733,S 05 07. 576,039 46. 398,S 05.07.576,E 039.46.398,,,,PIKI UWANJA WA MPIRA,2:20 PM,2:27:30 PM,14:20:00,14:27:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Thiara,,,,,,,4,,,,70,,18.7,25.0,11.4,10.1,0.0,,<0.5m/s,1,>1,3,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,1,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,276
1705,,Bagoni_21.10.2014,Bagoni,382626,PIKI,,,2014,10,10_2014,21.10.2014,21/10/2014,27,10,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12627,39.77325,-5.12627,39.77325,S 05 07. 576,039 46. 395,S 05.07.576,E 039.46.395,SITE DRIED,y,,PIKI UWANJA WA MPIRA,1:15 PM,1:22:30 PM,13:15:00,13:22:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,36,water readings but site recorded as dried,117.7,30.2,10.9,238.0,0.1,,<0.5m/s,1,0.5-1,2,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,54.6
1707,,Bagoni_09.02.2015,Bagoni,382626,PIKI,,,2015,2,2_2015,09.02.2015,09/02/2015,31,12,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12625,39.77327,-5.12625,39.77327,S 05 07. 575,039 46. 396,S 05.07.575,E 039.46.396,,,,PIKI UWANJA WA MPIRA,12:05 PM,12:20 PM,12:05:00,12:20:00,00:15:00,00:15:00,15,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,2,,,,66,,240.0,31.3,10.4,496.0,0.2,,<0.5m/s,1,>1,3,Low,2,Low,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,11
1698,,Bagoni_15.01.2013,Bagoni,382626,PIKI,,,2013,1,1_2013,15.01.2013,15/01/2013,11,3,Pemba,PIKI,BAGONI,BAGONI,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.12623,39.7733,-5.12623,39.7733,S 05 07. 574,039 46. 398,S 05.07.574,E 039.46.398,,,,PIKI UWANJA WA MPIRA,12:55:00,13:02:30,12:55:00,13:02:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,71,,223.0,32.5,8.1,478.0,0.2,,<0.5m/s,1,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,0,1,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,15.9,30.7,18.6,18.4,21.6,10,6.9,4,0.9,6.3,6.1,0,2.8,1.9,4.3,4.7,1.11,3.77,103
1,,Bonde Dogo_21.12.2011,Bonde Dogo,382629,FINYA,,,2011,12,12_2011,21.12.2011,21/12/2011,2,1,Pemba,FINYA,BONDE DOGO,BONDE DOGO,STREAM,,STREAM,rice/stream,rice/stream,"wide marshy area, rice adjacent",permanent,,permanent,permanent,0,,-5.036533333,39.74895,-5.036533333,39.74895,-5.036533333,39.74895,-5.036533333,39.74895,,,,KISIWANI MIANZINI,01:47:00,02:02,01:47:00,02:02:00,00:15:00,00:15:00,15,,,B. globosus,B. globosus,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Bulinus sp,,,,,,,,,,,118,,174.8,32.1,7.5,363.0,0.2,,0.5-1m/s,2,,,Normal,3,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multiple,,,,,,,N,n,0,0,0,0,0,,,,,,,,,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,103.1
13,,Bonde Dogo_26.01.2015,Bonde Dogo,382629,FINYA,,,2015,1,1_2015,26.01.2015,26/01/2015,30,13,Pemba,FINYA,BONDE DOGO,BONDE DOGO,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03663,39.7487,-5.03663,39.7487,S 05 02. 198,039 44. 922,S 05.02.198,E 039.44.922,,,,KISIWANI MIANZINI,10:34 AM,10:44 AM,10:34:00,10:44:00,00:10:00,00:10:00,10,,,,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,,,,41,,145.3,28.7,10.4,302.0,0.1,,Still,0,<0.5,1,Low,2,High,Dry,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,25,11,26/01/2015,26.01.2015,26.01.2015,,Y,y,1,1,0,0,0,2,,,12,12 min,12 min,10:51,2,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,19.6
14,,Bonde Dogo_24.03.2015,Bonde Dogo,382629,FINYA,,,2015,3,3_2015,24.03.2015,24/03/2015,32,14,Pemba,FINYA,BONDE DOGO,BONDE DOGO,MARSH,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03658,39.74897,-5.03658,39.74897,S 05 02. 195,039 44. 938,S 05.02.195,E 039.44.938,,,,KISIWANI MIANZINI,11:30 AM,11:37:30 AM,11:30:00,11:37:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,124,,106.6,31.0,9.8,223.0,0.1,,<0.5m/s,1,<0.5,1,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,1,1,1,0,0,1,Casava cultivation,27,12,24/03/2015,24.03.2015,24.03.2015,Y,,y,1,1,0,0,0,2,,,24,24 min,24 min,11:57:30,4,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,232.4
16,,Bonde Dogo_07.10.2015,Bonde Dogo,382629,FINYA,,,2015,10,10_2015,07.10.2015,07/10/2015,39,16,Pemba,FINYA,BONDE DOGO,BONDE DOGO,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03648,39.74897,-5.03648,39.74897,S 05 02. 189,039 44. 938,S 05.02.189,E 039.44.938,,,,KISIWANI MIANZINI,10:15 AM,10:22:30 AM,10:15:00,10:22:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,113,,117.4,,9.9,245.0,0.1,,<0.5m/s,1,<0.5,1,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,1,1,Ablution,34,14,07/10/2015,07.10.2015,10.07.2015,Y,,y,1,1,0,0,0,2,,,12,12 min,12 min,10:31,2,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,22.6
11,,Bonde Dogo_07.10.2014,Bonde Dogo,382629,FINYA,,,2014,10,10_2014,07.10.2014,07/10/2014,27,11,Pemba,FINYA,BONDE DOGO,BONDE DOGO,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03643,39.74892,-5.03643,39.74892,S 05 02. 186,039 44. 935,S 05.02.186,E 039.44.935,,,,KISIWANI MIANZINI,11:17 AM,11:24:30 AM,11:17:00,11:24:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,39,,68.9,26.6,10.8,154.4,0.1,,<0.5m/s,1,<0.5,1,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,22,9,07/10/2014,07.10.2014,07.10.2014,Y,,y,1,1,0,0,0,2,,,12,12 min,12 min,11:31,2,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,54.6
18,,Bonde Dogo_16.08.2016,Bonde Dogo,382629,FINYA,,,2016,8,8_2016,16.08.2016,16/08/2016,47,18,Pemba,FINYA,BONDE DOGO,BONDE DOGO,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.0364,39.74892,-5.0364,39.74892,S 05 02. 184,039 44. 935,S 05.02.184,E 039.44.935,,,,KISIWANI MIANZINI,10:39:00,10:46:30 AM,10:39:00,10:46:30,00:07:30,00:07:30,8,,,,,31,1,1,1,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,4,,,,156,,162.0,29.1,7.3,325.0,,,<0.5m/s,1,<0.5,1,Normal,3,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,,42,16,16/08/2016,16.08.2016,16.08.2016,,Y,y,1,1,0,0,0,2,,,12,12 min,12 min,10:53,2,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,128.5
10,,Bonde Dogo_12.08.2014,Bonde Dogo,382629,FINYA,,,2014,8,8_2014,12.08.2014,12/08/2014,25,10,Pemba,FINYA,BONDE DOGO,BONDE DOGO,STREAM,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,0,,-5.03638,39.74892,-5.03638,39.74892,S 05 02. 183,039 44. 935,S 05.02.183,E 039.44.935,,,,KISIWANI MIANZINI,10:33:00,10:40:30 AM,10:33:00,10:40:30,00:07:30,00:07:30,8,,,,,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,147,,61.7,29.9,10.0,123.4,0.1,,<0.5m/s,1,<0.5,1,Normal,3,High,,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,0,1,0,1,1,Ablution,20,8,12/08/2014,12.08.2014,12.08.2014,,Y,y,1,1,0,0,0,4,,,50,50 min,50 min,10:47,2,,,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,44.8
7,"collection: Bulinus globosus, 2",Bonde Dogo_08.09.2013,Bonde Dogo,382629,FINYA,,,2013,9,9_2013,08.09.2013,08/09/2013,16,7,Pemba,FINYA,BONDE DOGO,BONDE DOGO,"RICE PADDY, STREAM",,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03637,39.74893,-5.03637,39.74893,S 05 02. 182,039 44. 936,S 05 02. 182,E 039 44.936,,,,KISIWANI MIANZINI,11:01:00,11:08:30,11:01:00,11:08:30,00:07:30,00:07:30,8,,,,,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,MSANIF OTHMAN MASOUD,OMAR SAID ABEID,,148,,178.5,28.1,8.4,386.0,0.2,,<0.5m/s,1,<0.5,1,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,,13,5,08/09/2013,08.09.2013,,,Y,y,1,1,0,0,0,2,,,24,24 min,24,11:12,2,,date of niclosamide was blank- added from survey date,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,19.4
8,"collection: Bulinus globosus, 21",Bonde Dogo_08.01.2014,Bonde Dogo,382629,FINYA,,,2014,1,1_2014,08.01.2014,08/01/2014,19,8,Pemba,FINYA,BONDE DOGO,BONDE DOGO,RICE PADDY,,STREAM,rice/stream,rice/stream,,permanent,,permanent,permanent,1,,-5.03637,39.74893,-5.03637,39.74893,S 05 02. 182,039 44. 936,S 05.02.182,E 039.44.936,,,,KISIWANI MIANZINI,10:20:00,10:27:30 AM,10:20:00,10:27:30,00:07:30,00:07:30,8,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,4,,,,111,,86.5,32.3,7.9,176.1,0.1,,0.5-1m/s,2,<0.5,1,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,1,1,0,1,0,0,1,1,Ablution,16,6,08/01/2014,08.01.2014,01.08.2014,,Y,y,1,1,0,0,0,2,,,24,24 min,24 min,10:30,2,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,5.3,5.4,10.1,2.3,3.3,6.1,1.4,0,0.9,0,1.8,0,1.5,0,0,3.1,0,0,0.3
